textid|text|obscurity|density|lengthr
2352|We lost ourselves. Lost our dream. In the pursuit of great, we failed to do good.|5.172104|5.3443027|1.4970365
838|Every girl who does her duty at school is helping her country, because she is making herself efficient to serve it in some capacity.|5.658554|2.9484465|2.6949196
654|Pocket did not object to this arrangement, but urged that before any step could possibly be taken in it, it must be submitted to my guardian.|5.2492294|3.0292277|2.8821383
785|The childless old lady had offered to adopt one of the girls when the troubles came, and was much offended because her offer was declined.|5.4893093|2.8964844|2.820478
1195|Deep down the fear of a man who lives in a world not made for him, whose own world is slipping away, dying, being destroyed, beyond any recall.|4.9066143|3.2934358|2.9228368
837|It is one thing to play a piece from memory when you have the room to yourself, and quite another to play it with half a dozen girls hanging over the piano, and the rest of the audience sitting on their desks.|3.674036|2.587981|4.0988193
377|Just over the rim of the dome he could see the opaque white top of a lamp on a shelter, where a pigmy constable stood, directing the traffic.|5.234043|3.0292277|2.8821383
698|Love to her was only a word of ill omen, a threat on the lips of brutes, an extra battalion of peril in an army of perplexities.|5.5631313|3.1487312|2.609528
646|His figure was a little ungainly, as in the days when my knuckles had taken such liberties with it, but it looked as if it would always be light and young.|4.88422|2.9166672|3.1603208
1482|Alright, listen, I didn't want to have to do this, but you leave me no choice. Here comes the smolder.|5.084242|4.549792|2.0199704
635|There we stood, well squared up before it, shoulder to shoulder and foot to foot, with our hands behind us, not budging an inch.|5.2497196|3.4427032|2.609528
368|When there is a hole in the chest wall, pulling the diaphragm down does not make any difference to the pressure outside the lungs.|5.669981|2.9665077|2.6523943
1712|Until they become conscious they will never rebel, and until after they have rebelled they cannot become conscious.|6.0648155|3.1156142|2.3223963
453|Yet for more than a fortnight afterwards, he came to me every evening, still preparing himself, still unable to bring himself to the point.|5.1115246|3.193557|2.8411136
617|My personal baggage consisted of my washing kit, an extra pair of shoes, a change of socks, and a couple of books.|5.740198|3.4571533|2.299686
1030|We should encourage our children to aspire to achieve more than we have, for our children today will be the leaders of tomorrow.|5.704241|2.984962|2.609528
656|Some bright jewels sparkled on her neck and on her hands, and some other jewels lay sparkling on the table.|6.2593727|3.206781|2.1381488
1914|A minute later all five of them were in full flight down the cart-track that led to the main road, with the animals pursuing them in triumph.|4.413212|3.789197|2.8821383
385|Hanlon could read the surface thoughts in each mind, but only occasionally at first could he understand what they were discussing.|5.6481533|2.9665077|2.6523943
854|Dora said she was quite right; then all of a sudden came one of those uncomfortable times when nobody can think of anything to say, so we sat and looked at each other.|4.2903633|3.0952592|3.3866968
993|He was just a country boy who thought that even the plainest, poorest man can be governor if his fellow citizens find he's got the stuff for the job.|4.997856|2.9630916|3.0430012
1218|It's OK to have your eggs in one basket as long as you control what happens to that basket.|5.162548|4.8791776|1.751523
361|That her deck was deserted, though she had steam up, and from the volume of smoke pouring from her funnel was all ready to get under way made no impression upon him.|4.608679|2.8446314|3.3497167
1751|Because the else is mandatory, an if statement will always return something and that's why it's an expression.|5.8153763|3.5069008|2.207932
751|This embroidery is not a meaningless fashion, for the lines make the hand look much more slender and of a better shape.|5.921236|3.0732934|2.4123368
815|With every pawn move it should be considered whether the squares protected by the pawn before it has moved may not need the support of that pawn at a later stage.|4.9794064|2.5541012|3.2936897
1190|His brother John was sitting there on a chair, talking to two other men. He had grown fat, and sat with his hands on his knees like a chief.|3.8922653|4.2937207|2.8616672
760|Books are sometimes bound in this way, but the backs are usually rounded into an outward curve, and the fronts into an inward curve.|5.3946075|3.1102123|2.6949196
674|Herbert assented to all this, and we went out immediately after breakfast to pursue our investigations.|6.32493|3.2560265|2.043795
561|First her voice grew strong, then she popped out of bed, then she was flashing through the room more merry and impudent than ever.|5.440548|3.1292644|2.6523943
568|It appeared that the narrative he had promised to read us really required for a proper intelligence a few words of prologue.|5.9539165|2.842336|2.5227613
725|Paper made of properly prepared linen and cotton is by far the best, but there are so many new uses for paper that there are not rags enough in the world to make nearly what is needed.|4.2773476|2.58164|3.6893883
340|What of the thin and rotten ice he had felt under his feet all day, it seemed that he sensed disaster close at hand, out there ahead on the ice where his master was trying to drive him.|4.098978|2.7173834|3.706562
1557|But the night is darkest just before the dawn. And I promise you... the dawn is coming.|4.331835|5.796314|1.6509457
689|For a minute or two there was no sound but the wind, which had found a loose chimney cowl on the roof and screwed out of it an odd sound like the drone of a bagpipe.|4.7129726|2.6966789|3.3497167
1083|I can't help but repeat myself, I know it's not your fault. Still lately I begin to shake for no reason at all.|4.921137|4.286382|2.231008
197|Even if a game doesn't seem clearable at first, after playing it over and over again, you can conquer it.|5.893261|3.5727684|2.0911603
1222|By looking at what's blocking our way, with an open mind, a wall can be turned into a wide-open door.|5.0191765|4.5677576|1.9960504
1273|The only way to do great work is to love what you do. If you haven't found it yet, keep looking. Don't settle.|4.295336|4.9216895|2.207932
690|Then he recanted that suspicion; there could be no mistake, except the fatal one that he had taken on a job too big for him.|5.256153|3.4867024|2.5227613
1187|He was grave and silent, and then he said sombrely, I have one great fear in my heart, that one day when they are turned to loving, they will find we are turned to hating.|4.128599|3.0660918|3.4597774
2231|You're only here for a short visit. Don't hurry, don't worry. And be sure to smell the flowers along the way.|4.2142506|5.0324802|2.184764
1212|No amount of experimentation can ever prove me right; a single experiment can prove me wrong.|6.182518|3.750485|1.8012123
509|Everywhere order reigns, so that when some circumstances have been noted we can foresee that others will also be present.|5.8120346|3.0528727|2.4567714
661|Without encroaching on forbidden ground, we may venture to say that there can be no doubt between ourselves of that fact.|5.8112183|3.0528727|2.4567714
614|When father went off into the wilds he was apt to be worried until he had done something which would in his mind justify the expedition and relieve it from the danger of being a fiasco.|4.380274|2.422007|3.706562
379|I give you my word of honour that, if you'll only remain quiet and leave everything to me, you shall very soon be released from this absurd position.|4.774105|3.106033|3.0430012
421|I will make you queen of everything you see, I'll put you on a map, I'll cure you of disease.|4.709553|5.1618147|1.8012123
2117|She had come all the way in a day coach; her linen duster had become black with soot and her black bonnet gray with dust during the journey.|4.9875526|3.1844132|2.8616672
688|There was no sign of human life in that quiet place with owls hooting and rabbits rustling in the undergrowth.|6.2809086|2.9818585|2.207932
339|In vague ways he remembered back to the youth of the breed, to the time the wild dogs ranged in packs through the primeval forest and killed their meat as they ran it down.|4.5050716|2.6522315|3.4778657
979|People only find me interesting because they can't tell whether I'm serious or not.|5.749815|4.54705|1.5487499
253|I have a dream, that my four little children will one day live in a nation where they will not be judged by the color of their skin but by the content of their character. I have a dream today!|3.3953972|3.1487312|3.8248777
579|Forbidden ground was the question of the return of the dead in general and of whatever, in especial, might survive, in memory, of the friends little children had lost.|4.1806774|3.0952592|3.3866968
988|Maybe we as officers have a responsibility to this country to see that the men and women charged with its security are trained professionals.|5.42754|2.6999543|2.8821383
374|There is a pleasure in yielding to some temptations that more than compensates for the pain of any previous resistance.|6.013294|2.8895175|2.4123368
2232|A flower blooming in the desert proves to the world that adversity, no matter how great, can be overcome.|6.0103035|3.4083474|2.0911603
427|Men who before this change seemed to have been hid in caves dispersed themselves and were employed in various arts of cultivation.|5.709587|2.789117|2.6523943
117|You know that you've found something amazing, and you want to hold on to it forever; and every second after you have it, you fear the moment you might lose it.|4.105587|3.3954494|3.2369876
578|I felt a sick swim at the drop of my victory and all the return of my battle, so that the wildness of my veritable leap only served as a great betrayal.|4.951025|2.786669|3.1020122
430|Suddenly the broad disk of the moon arose and shone full upon his ghastly and distorted shape as he fled with more than mortal speed.|5.6129894|2.7637799|2.7160554
504|There is also the disadvantage that because fewer fingers are used, those that are used are forced to move a much greater distance.|5.48188|2.9574287|2.6736994
2064|I want to see and understand the world outside. I don't want to die inside these walls without knowing what's out there!|4.8767376|3.9236336|2.4345984
1188|But there is only one thing that has power completely, and that is love. Because when a man loves, he seeks no power, and therefore he has power.|4.0664463|3.8518815|2.963212
907|You never really understand a person until you consider things from his point of view. Until you climb inside of his skin and walk around in it.|4.4245853|3.532735|2.9430647
1016|Four in the morning is always the worst time for me, just before dawn, just when you've been lulled into thinking it might be safe to close your eyes for one minute.|4.3171196|2.9818585|3.3497167
193|Even if we're not confident that we'll win, even if others tell us we don't stand a chance, we must never tell ourselves that.|4.982666|3.599088|2.566318
200|The game will be over if you beat him, so isn't it more fun having enemies you can't seem to defeat?|5.3253937|4.220471|1.9720345
1155|Joy is the goal of existence, and joy is not to be stumbled upon, but to be achieved, and the act of treason is to let its vision drown in the swamp of the moment's torture.|3.997118|3.0518637|3.4958825
667|Our lights warmed the air about us with their pitchy blaze, and the two prisoners seemed rather to like that, as they limped along in the midst of the muskets.|4.590723|2.8870926|3.2369876
473|I have fought in defence of them; and above eight hundred of my adherents have been hanged, drawn, and quartered.|5.2833366|3.75932|2.2768846
787|Have regular hours for work and play, make each day both useful and pleasant, and prove that you understand the worth of time by employing it well.|4.8763676|2.979152|3.0032659
2044|You're really lucky, you know that? You didn't have to wait your whole life to do something special.|4.5821705|4.912302|1.9720345
1124|Sometimes you have to be apart from people you love, but that doesn't make you love them any less. Sometimes you love them more.|4.5263653|3.9386814|2.609528
613|This has ever since been considered a haunted stream, and fearful are the feelings of the schoolboy who has to pass it alone after dark.|5.3005524|2.9134479|2.7789588
710|Obviously he had no grudge against the driver, who to his immense surprise was rewarded with ten shillings.|6.06131|3.206781|2.1381488
293|Although she felt fairly confident that he would not recognize her, yet she would have been better pleased had the guest proved to be a total stranger.|4.91362|2.7940361|3.0824203
729|Rubber cannot be melted and cast in moulds like iron, but it can be gently heated and softened, and then pressed into a mould.|5.3840218|3.168629|2.566318
641|Campbell consigned to him, and felt a strong personal interest in his being well cared for, and living a secluded life.|5.560795|3.2419088|2.4123368
168|It is true that those we meet can change us, sometimes so profoundly that we are not the same afterwards, even unto our names.|5.377344|3.168629|2.566318
761|All this work must be done merely to prepare the raw cotton to be twisted into the tiny threads that you see by raveling a piece of cotton cloth.|5.231392|2.6699116|2.963212
447|When we have to change an opinion about any one, we charge heavily to his account the inconvenience he thereby causes us.|5.677458|3.0528727|2.4567714
2103|All mysterious happenings, all fresh and quickening hopes, had gone away with her and came back to her.|5.9632626|3.4346676|2.043795
1013|I believe in the truth as an essential companion to a man of conscience, a beacon in the vast and dark wasteland of our modern world.|5.3555317|2.9395587|2.7160554
436|As has been pointed out before, there was practically one handwriting common to the whole school when it came to writing lines.|5.505821|2.9943411|2.587966
325|It is bad enough, in all conscience, to be insulted, but the truth of an insult is the barb that prevents its retraction.|5.3262978|3.3757203|2.4567714
43|Sometimes life is like this tunnel. You can't always see the light at the end of the tunnel, but if you keep moving, you will come to a better place.|3.8898678|3.810181|3.0430012
2323|That's all well and good. But listen, people who know what pain is are kinder to others because of it. That's not the same thing as being weak.|3.4369354|4.4313583|2.9228368
519|All problems previously treated in a special and uncertain manner were referred back to a few general principles.|6.048319|2.9499369|2.2768846
527|Our present concern is rather with the laws of combination and of succession, by which its results are governed, and of these it will suffice to notice the following.|4.338505|2.8377643|3.3682437
731|A mill manager who has been very successful has given to those of less experience some wise directions about running a mill.|5.7390537|2.842336|2.5227613
2038|Your story may not have a happy beginning, but that doesn't make you who you are. It is the rest of your story - who you choose to be.|3.6029644|4.548094|2.7371073
1283|Wealth converts a strange land into homeland and poverty turns a native place into a strange land.|6.4354725|3.1228683|1.9237142
841|The better educated and the more enlightened you are, the better fitted you will be for your civic responsibility.|5.7979546|3.1265175|2.299686
1472|I'm bad, and that's good. I will never be good, and that's not bad. There's no one I'd rather be than me.|3.8004284|5.376305|2.0911603
1136|In the beginning the universe was created. This has made a lot of people very angry and has been widely regarded as a bad move.|4.689207|3.714793|2.587966
974|Have you ever seen a wild beast you were sure would not bite? Because I haven't.|5.0739956|5.137208|1.471025
316|A minute, and then another, and we reached the confines of the wood coming out at last upon the bare rockiness of the countryside.|5.1809406|3.1292644|2.6523943
670|She set the dish on, touched my guardian quietly on the arm with a finger to notify that dinner was ready, and vanished.|5.4319916|3.2310755|2.4345984
312|From somewhere, higher up the path, a stream of water was running quickly in the direction of the great opening, and growing in size every second.|4.605728|3.1314065|2.9832788
497|The layouts are also used by people with full use of two hands, who prefer having one hand free while they type with the other.|5.404394|2.9943411|2.587966
1919|So the animals trooped down to the hayfield to begin the harvest, and when they came back in the evening it was noticed that the milk had disappeared.|4.809244|2.8014722|3.0627499
629|The introduction must be unpleasant, whenever it takes place; and the sooner it could be over, the better.|5.2866974|3.8567216|2.1147017
358|It was evident that they had been dispatched to follow and bring back this party, and that the signal from the bank was one that had been determined upon before they left the village.|4.0003414|2.5872738|3.6721458
2005|After that it did not seem strange when next day the pigs who were supervising the work of the farm all carried whips in their trotters.|5.3232536|2.7392302|2.7789588
462|To adorn themselves with flowers, to dance, to sing in the sunlight: so much was left of the artistic spirit, and no more.|4.4987965|4.015049|2.478856
457|He was dressed in ordinary evening clothes, and nothing save his haggard look remained of the change that had startled me.|5.5064335|3.0428383|2.478856
659|What would alone have set a division between that man and us, if there had been no other dividing circumstance, was his triumph in my story.|4.868614|3.0378644|2.8616672
684|His anxiety to get back to the scene of action was for the moment appeased, since he knew he was making as good speed as the weather allowed, so he had leisure for thought.|4.0863132|2.7977455|3.4778657
623|Elton are by situation called together; you belong to one another by every circumstance of your respective homes.|5.3853664|3.469359|2.2768846
289|I would rather look up to my superiors than have them look down on me. Ashamed either way; I will learn in the end.|4.522896|4.2261114|2.3223963
1758|A type is a kind of label that every expression has. It tells us in which category of things that expression fits.|4.9053955|3.8787713|2.299686
317|It has occurred to me, that they may have broken loose from the sun's attraction, and whirled away into space.|5.443638|3.5069008|2.207932
294|From the way she had studiously avoided looking at him, and her action with the light, he came to the conclusion that the room was overlooked.|4.7848625|3.0206766|2.9025283
762|Look at one under a magnifying glass, in a brilliant light, and you will see that the little fibers of which it is made shine almost like glass.|4.708412|3.0038247|2.9430647
387|Egon complimented him highly on his act, which he said he had seen twice already, and upon the perfect training of his animals.|5.137232|3.1586251|2.587966
347|At her present rate of progress it would be an hour, perhaps, before she came to anchorage within the harbour.|5.5721073|3.3455114|2.207932
451|It was, of course, only a bad, underbred habit that showed bad education and a false idea of good manners.|5.498865|3.559248|2.1147017
2226|They seem like flowers, yet, they will continue to bloom - even as the earth withers away.|4.9894733|4.6614723|1.7265291
757|Not many years ago all type was set in this manner; but several machines have now been invented which will do this work.|5.1283455|3.3869445|2.4345984
852|Perhaps the children had found out the universal language which everyone can understand, and which wise men so far have not found.|5.1997967|2.9665077|2.6523943
755|Whatever clays are chosen, they must be prepared with great care to make sure that not one grain in them is coarser than any other.|5.167923|2.9574287|2.6736994
949|The point which I should first wish to understand is whether the pious or holy is beloved by the gods because it is holy, or holy because it is beloved of the gods.|4.31485|2.7032442|3.3311152
280|He says no one but myself can help me out of it, that I must use my will and self-control and not let any silly fancies run away with me.|4.0128174|3.8330686|2.7997599
307|This soldier carried a long green gun over his shoulder and had lovely green whiskers that fell quite to his knees.|5.7409115|2.9293075|2.3223963
3|I sometimes think drivers don't know what grass is, or flowers, because they never see them slowly.|5.6090927|3.6578553|1.9479227
452|She was kneeling and gazing with a fixed stare at the elder; there was something almost frenzied in her eyes.|5.351734|3.5197353|2.184764
1126|Lock up your libraries if you like; but there is no gate, no lock, no bolt that you can set upon the freedom of my mind.|4.7766113|3.6700177|2.4345984
737|Something else happens to the cotton while it is in the machine, for a current of air is passing through it all the while, and this blows out the dust and bits of rubbish.|3.960701|2.8042784|3.4597774
304|He was a short, pulpy man with eyes that looked as though they had seen stars topple and blinked for the dryness.|5.584875|3.1375556|2.2768846
1197|People are waiting there in hundreds, but the train rushes past, leaving them disappointed.|5.966818|3.6091342|1.751523
682|It is an old place and an hospitable, for it has been for generations a haunt of anglers, who above all other men understand comfort.|4.88332|3.100837|2.7160554
2354|As said, that is why she walks: to find this god. And so, she faces it: the world of black. The Void.|2.820261|6.247154|1.9960504
1479|No! I won't stop. For every minute of the rest of my life I will fight. I will never stop trying to get away from you!|3.4947548|4.9627447|2.389986
2253|From that time on, the world was hers for the reading. She would never be lonely again, never miss the lack of intimate friends.|4.18132|3.9386814|2.609528
78|I don't need you to respect me, I respect me. I don't need you to love me, I love me. But I want you to know you could know me, if you change your mind.|3.2264538|4.0658855|3.1020122
449|There were pictures on the walls, vases and lamps on the tables, masses of flowers, and even an aquarium in the window.|5.050991|3.3983006|2.4123368
26|I'm not trying to freak you out, but I'm a little bit freaked out right now.|5.2869606|4.8518724|1.365933
241|No single thing is perfect by itself. That's why we're born to attract other things to make up for what we lack.|4.5294724|4.154776|2.253992
703|Through the narrow entrance the gale blew as through a funnel, and the usually placid waters of the harbour were a mass of angry waves.|4.956314|2.9220612|2.7580748
2139|A margin call is what alerts you to the fact that your life is going to ruin and that you never should have gotten into the market when you did, let alone on margin.|4.2029457|2.6966789|3.3497167
1714|The creatures outside looked from pig to man, and from man to pig, and from pig to man again; but already it was impossible to say which was which.|4.0667877|3.3838706|3.0032659
1939|But of all their controversies, none was so bitter as the one that took place over the windmill.|5.9787636|3.3489935|1.8750067
328|Woods became quite certain that there was, at least, one thing she might be expected to rob him of, and wisely declined to mention it.|4.6333313|3.2406988|2.7371073
367|The presence of valves in the veins, then, is one reason why the blood moves in one direction, but other reasons, and these the chief ones, are to be found in the heart.|3.5296688|3.2002652|3.4233828
664|They came in again without finding anything, and then we struck out on the open marshes, through the gate at the side of the churchyard.|4.730112|3.0732934|2.7789588
2055|For a moment, nothing happened. Then, after a second or so, nothing continued to happen.|4.873108|4.7035637|1.6762409
735|To remove that, they are now put into great boilers full of steam; and here they cook and turn over, and turn over and cook for hours.|4.340082|3.511549|2.7371073
2127|In the night, there's no need to hide! The joy in your eyes fills me with life, so let it shine!|3.8243713|5.3897204|1.8750067
202|I'm not as tall or as strong as the others, but batting isn't just about power. I want to be a batter that pitchers are afraid to face in a pinch.|4.179085|3.2661974|2.9832788
62|True love isn't easy, but it must be fought for. Because once you find it, it can never be replaced.|4.6139145|4.4691005|1.9720345
658|Presently we saw other torches kindled at some distance behind us, and others on the marshes on the opposite bank of the river.|5.108761|2.9943411|2.587966
56|I know sometimes it hurts more to hope and it hurts more to care. But you have to promise me that you won't stop caring.|4.4002|3.9236336|2.4345984
691|Perhaps all romance in its hour of happening was rough and ugly like this, and only shone rosy in the retrospect.|5.4776745|3.1375556|2.2768846
2074|Do not pity the dead, Harry. Pity the living, and, above all those who live without love.|4.232538|5.2533894|1.7014351
681|You can always get at me there, for it's easy to slip into her back kitchen without anybody in the village seeing you.|5.159275|3.2528706|2.389986
775|Not until he wakes up some morning with the poorhouse staring him in the face does he give it serious consideration.|5.5797215|2.9191802|2.3450165
693|If we can stick it out here long enough, we may trap the whole push and rid the world of a pretty gang of miscreants.|5.3573513|3.0942006|2.367546
258|You're the most beautiful woman in the world... whether my eyes are open or closed.|4.32691|5.4021215|1.5487499
749|No one would guess that this white or creamy or azure liquid had ever been the dirty rags that came into the mill and were sorted on the wire tables.|4.696535|2.6410072|3.0430012
1196|A great iron structure rearing into the air, and a great wheel above it, going so fast that the spokes play tricks with the sight.|4.8233395|3.1292644|2.6523943
655|Here and there, the set of the current had worn down the bank into a little creek, and we were all suspicious of such places, and eyed them nervously.|4.169552|3.0977337|3.0627499
767|On the other hand, all the particular things there are in the world would have to have names which would be included among undefined symbols.|4.7048397|2.8716743|2.8821383
537|These are connected together by the copula is, or is not, or by some other modification of the substantive verb.|5.27557|3.3214855|2.253992
2148|There are certain moments when silence falls over a racing track - and you know what that means.|4.8878765|4.289952|1.8750067
402|When you're trying to learn a new technique, first you have to understand yourself.|5.9950333|3.7444525|1.5487499
359|He had no desire to fight now, for he was upon a much more important mission than that of battling with every chance tribe that he should happen to meet with.|4.249546|2.7438476|3.2179356
1205|Never give up without even trying. Do what you can, no matter how small the effect it may have!|4.3936844|4.79594|1.8505068
940|You look up when you wish to be exalted. And I look down because I am exalted.|5.398304|4.5145893|1.4186883
1142|The boy never cried again, and he never forgot what he'd learned: that to love is to destroy, and that to be loved is to be the one destroyed.|3.6877632|3.7785003|2.9025283
721|Cards of paper or thin metal are made for each pattern, leaving a hole wherever the hook is to slip through and lift up a thread.|4.971491|2.975685|2.6310039
366|Living animals move again and again, and yet need no winding up, for they are always winding themselves up.|5.365961|3.3827202|2.1381488
1832|It is so shocking to find out how many people do not believe that they can learn, and how many more believe learning to be difficult.|4.8534184|2.9395587|2.7160554
835|The fact that the girls were restive made the teachers more strict, and that in its turn produced fresh complaints.|5.3079395|3.1156142|2.3223963
997|I really want him to see how good this is going to be for the community, how ready we are for this opportunity, and he can see how far his dollar will go.|4.1320095|2.9242284|3.1409621
185|I'm not fighting because I want to win, I'm fighting because I have to win.|5.1013546|4.8776464|1.3393965
686|At a distance of a mile or so a railway ran parallel to the road, and he could see the smoke of a goods train waiting at a tiny station islanded in acres of bog.|4.106949|2.7232811|3.2748642
1184|There is a fine line between consideration and hesitation. The former is wisdom, the latter is fear.|4.7238007|4.220471|1.9720345
752|Cotton comes to the factory tightly pressed in bales, and the work of the manufacturer is to make it into these little threads.|4.967882|2.9943411|2.587966
836|I knew some other girls must have been here, and it gave me a homely feeling, as if you had only gone away for a few minutes, and might come back any time and talk to me.|3.585762|2.9464633|3.4416165
794|They had hardly been walking an hour when they saw before them a great ditch that crossed the road and divided the forest as far as they could see on either side.|4.2370377|2.5541012|3.2936897
675|If anything goes wrong, you are my ace in the hole. Honey, if you don't hear from me, you are on your own.|4.202177|4.4803224|2.1147017
556|It was rough and simple, and not unlike what baby bears would have made of an underground house in the same circumstances.|5.0840263|3.0428383|2.478856
935|Sometimes we know people who are too wonderful for words. I am not one of them. Or you, for that matter, as you well know.|3.9559975|4.127396|2.478856
386|One building was lighted up even at this hour, and he shrewdly guessed it might be a place where men drank.|5.473772|3.206781|2.1381488
753|You want the upper leather to keep the cold air from coming in; and also porous enough to let the perspiration out.|4.916195|3.445097|2.3223963
801|Many of the pearls were larger than any which may be found upon earth, for the sea people knew where to find the very best and hide them away where men cannot discover them.|3.7859192|2.6460884|3.4958825
1976|It was a clear spring evening. The grass and the bursting hedges were gilded by the level rays of the sun.|4.6875076|3.9933167|2.1147017
1249|Let's fall in love for the night and forget in the morning. Play me a song that you like, you can bet I'll know every line.|3.3978138|4.615657|2.5008526
362|Rokoff did not hesitate to use rough methods when he found that he was to have difficulty in carrying out his designs.|5.3540955|2.8992877|2.389986
706|Never in his experience had he felt like this, this foolish childish panic which took all the colour and zest out of life.|5.05521|3.0428383|2.478856
268|What punishment awaits us if it be discovered we know not, for no such crime has come in the memory of men and there are no laws to provide for it.|4.4040966|2.8242028|3.0032659
736|In a great vat of pulp a drum covered with wire cloth revolves, and on it a thin sheet of pulp settles.|5.5501366|3.2560265|2.043795
399|Sometimes I'll start a sentence and I don't even know where it's going. I just hope I find it along the way.|4.232033|4.3336177|2.1615028
171|He was wise enough to know that nothing ever happened on this globe, for good, at which some people did not have their fill of laughter in the outset.|4.158352|2.9551742|3.0627499
1872|When the sun go down it's the magic hour, the magic hour and outta all the colors that are still up the skies, you got green on your mind, I can see it in your eyes.|3.5178013|3.1102123|3.3497167
562|Of course no one really knows, but he quite seemed to know, and he often said stocks were up and shares were down in a way that would have made any woman respect him.|3.76338|2.8377643|3.3682437
572|We waited in fact till two nights later; but that same evening, before we scattered, he brought out what was in his mind.|4.4238834|3.6578553|2.4567714
626|It was a very useful note, for it supplied them with fresh matter for thought and conversation during the rest of their lonely evening.|4.6846733|2.9220612|2.7580748
723|Down below it are some rolls between which the thread from the bobbin passes to a second bobbin which is fast on a spindle.|5.1840706|2.851557|2.5008526
692|Usually it is shallow, but now it was swollen to an average depth of a foot or more, and there were deeper pockets.|5.0279713|3.2865515|2.3223963
853|The banquet was long; there were all sorts of nice things to eat, and everybody seemed to eat and drink a good deal.|4.684391|3.5809677|2.3450165
904|If you look at what you have in life, you'll always have more. If you look at what you don't have in life, you'll never have enough.|3.4476109|4.204686|2.6949196
804|The water grew a darker blue as they descended into its depths, farther and farther away from the rays of the sun.|5.2235813|3.1265175|2.299686
1926|These two disliked each other so much that it was difficult for them to come to any agreement, even in defence of their own interests.|4.6966324|2.9307642|2.7371073
2107|John, I can't make a thing out of this tax problem. I listen to one side and they seem right, and then I talk to the other side and they seem just as right, and here I am where I started.|2.8665066|3.0732934|3.7407045
709|All the vigour of the morning seemed to have gone out of his blood; he felt lonely and apprehensive and puzzled.|4.918663|3.4817164|2.253992
1203|There are no weapons for this fight. There are countless laws of man and nature, and none of these is on your side.|4.2694035|3.9910004|2.3223963
564|Wendy was sitting on the floor, very close to the fire, so as to see to darn, for there was no other light in the nursery; and while she sat darning she heard a crow.|3.1979065|3.3374352|3.3682437
460|Like the others, it was rimmed with bronze, curiously wrought, and protected by a little cupola from the rain.|4.9482117|3.5069008|2.207932
746|Currents of air now play upon the splint, and in about ten minutes the glue and rosin on one end of it have hardened into a hard bulb.|4.6637154|2.9307642|2.7371073
875|As a matter of fact children and youth are a part of the total community of which the mature adults are the natural and responsible leaders.|4.681038|2.707652|2.8616672
250|I choose a lazy person to do a hard job. Because a lazy person will find an easy way to do it.|4.8653946|4.1899123|1.8259087
715|Below it he could dimly see a thick mass of ivy which would enable him to cover the further forty feet to the ground, but at that cave he stuck most finally.|4.061989|2.7508247|3.1988072
1502|Then take this, so your family will know what you have done for me. And this, so the world will know what you have done for China.|3.2156982|4.422906|2.6523943
355|They had done their best, and now he was sure they would doubtless remain to die with him in a fruitless effort to defend him.|4.8187885|3.0038247|2.566318
677|The flare blazed up again as the flame caught a knot of fresh powder, and once more the place was bright with the uncanny light.|4.7618675|2.984962|2.609528
550|This puzzled the pirates, but all their other feelings were swallowed by a base delight that the enemy were about to come up the trees.|4.5709095|2.9220612|2.7580748
1231|It's fine to celebrate success but it is more important to heed the lessons of failure.|5.8294964|3.4834945|1.6509457
769|Thus our knowledge in regard to all such collections can only be derived from a definition by intension.|5.5738716|3.049515|2.067525
1554|You want to have a future where you're expecting things to be better, not one where you're expecting things to be worse.|4.6032715|3.3869445|2.4345984
2018|Relationships are like a rope, if you cut it and tie it back together, it brings both ends closer to each other.|4.9664307|3.3214855|2.253992
370|Yet you know that, busy as seems the street, the turmoil and press which you see there are but tokens of the real business which is being carried on in the house.|3.6935349|2.8655868|3.2936897
357|At dawn he stopped to feed, and then he slept for several hours, taking up the pursuit again toward noon.|5.1294365|3.4083474|2.0911603
750|While one line of machines has been perfecting the plate, others have been at work on screws and wheels and springs.|5.02067|3.1048427|2.3450165
680|He found himself dropped roughly on the ground and forced to walk, and was aware that his legs were inclined to wobble.|4.9348145|3.0732934|2.4123368
2292|Forgetting is like a wound. The wound may heal, but it has already left a scar.|4.9191494|4.637779|1.4449091
1193|Output devices, on the other hand, are the devices that provide output to the user of the computer.|5.2713776|3.4895186|1.9479227
269|There is green mould in the grooves of the letters and yellow streaks on the marble, which come from more years than men could count.|4.5444355|2.9395587|2.7160554
581|There were plenty of people to help, but of course the young lady who should go down as governess would be in supreme authority.|4.6662483|2.984962|2.609528
1006|I'm not saying this to upset you, but the sooner you realize that that whole phase of your life is over, and move on, the better off you're going to be.|3.4761028|3.3388984|3.1020122
1547|I could be flying. I could be reaching at the skies. I could be sailing, over the seas, whatever it means.|4.724308|3.7124555|2.1147017
320|I shall take it with me, for it will be better used for charity and the good of my merry band than in the enriching of such knaves as these.|4.310112|2.8798614|2.8616672
134|Love and madness are two stars in the same sky. You cannot build a roof to keep out last year's rain.|4.3739567|4.2037067|1.9960504
273|I thought at the time that I must be dreaming when I saw them, for, though the moonlight was behind them, they threw no shadow on the floor.|3.9809608|3.1844132|2.8616672
236|No one has the same personality when viewed from all angles, and no one has the same personality at all times.|5.0739784|3.1715076|2.207932
391|I know of a girl who drifted on a colorless sea through a fog of nothingness, and this is the story of how she came to be there.|4.5850983|2.984962|2.609528
1485|Oh, it was easy, really. I just listened to the sound of complete and utter betrayal and followed that.|4.887186|3.6003582|2.043795
